,Turkana,Marsabit,Mandera,Wajir,West Pokot,Samburu,Isiolo,Baringo,Keiyo-Marakwet,Trans Nzoia,Bungoma,Garissa,Uasin Gishu,Kakamega,Laikipia,Busia,Meru,Nandi,Siaya,Nakuru,Vihiga,Nyandarua,Tharaka,Kericho,Kisumu,Nyeri,Tana River,Kitui,Kirinyaga,Embu,Homa Bay,Bomet,Nyamira,Narok,Kisii,Murang'a,Migori,Kiambu,Machakos,Kajiado,Nairobi,Makueni,Lamu,Kilifi,Taita Taveta,Kwale,Mombasa,Offshore
2016-01-27,3.2374187,2.5419123,3.9826117,3.3350925,2.4170415,3.023542,3.021841,3.1105835,2.1424928,1.518478,2.0803266,3.2222674,1.5516669,2.5480068,2.8448663,4.285607,3.070802,2.0134504,4.4853325,2.1087089,4.0517383,2.152534,2.4858692,2.123578,3.5761158,2.220102,3.0312405,2.6268525,1.8774229,2.3743274,3.61243,2.47627,3.1863382,2.6322238,3.2280514,2.5215003,3.6928325,1.8333277,2.4606333,2.080979,1.4252512,2.3330817,4.383275,3.5311837,2.4127986,3.3685756,4.909062,4.8401184
2016-01-28,4.4277077,3.2511945,4.2928123,4.0957146,3.1128476,2.6502872,3.249393,2.613458,2.2257106,2.0320644,1.898471,3.896826,1.8300724,2.006687,2.5465798,3.0718112,2.1025872,2.1581154,3.91597,2.7908657,2.890899,2.6050186,1.9766656,2.6780937,2.8250742,2.5605834,3.6938918,3.0540342,2.1368701,2.3194194,3.6483467,2.4045525,2.9807334,2.569493,3.1726165,2.2454193,3.734701,1.8557324,2.0418904,1.9745862,1.7308445,2.4283626,4.985427,3.634792,1.9255347,1.8551247,3.1951115,4.384664
2016-01-29,3.5184238,3.6941786,5.86004,4.8900366,3.1335878,3.02539,3.8956866,2.8050807,2.2754116,2.4240408,1.6041368,4.0575266,1.5296199,1.5307788,2.53152,2.745032,3.2938514,1.5212004,3.0397189,2.1923878,2.0238132,1.9396424,2.914997,1.8364983,1.9219178,1.7438896,3.5066524,2.7517846,1.4555422,2.312572,2.870579,1.491861,2.091299,1.6342317,2.3053951,1.9673395,3.2693884,2.418174,2.381279,1.9043888,3.0073056,2.4866903,4.583315,3.7596812,2.2230566,3.0366979,4.887101,5.0467577
2016-01-30,2.9948041,4.0555186,6.5870857,5.387273,3.118271,4.1798663,4.147714,2.8035655,2.72104,1.6575788,1.7139709,4.1963058,2.8200908,2.2917798,3.15443,2.6229823,3.530274,2.6664767,3.3349974,1.9883875,3.1142225,1.9492236,3.1079836,2.3598533,2.5674412,1.8746963,3.7374334,3.1619322,2.5288134,3.3000903,3.3992646,1.6437885,2.4062831,2.3722456,3.058932,3.2773342,3.9825342,3.6474028,3.807279,2.7258499,4.354279,2.9527245,5.459085,4.201856,2.8772528,3.2867935,4.9154162,5.461793
2016-01-31,3.2451723,4.525456,6.539846,5.9042244,3.3748372,4.0799317,4.21348,2.8275554,2.5520523,1.9306798,2.0034835,4.8069906,2.1365952,2.2519627,3.0626323,3.4066489,3.148584,2.272078,3.9273775,1.938888,2.7708547,2.1153169,2.7137432,2.4061782,2.6127179,2.279228,4.265634,3.4433146,2.262549,2.6961706,3.0190642,1.3118286,2.5875895,2.053439,2.6398473,2.6830604,3.2047377,2.6423733,3.0549662,2.229196,3.254469,3.210501,5.637223,4.5074763,3.117375,2.9271584,4.5418735,5.550584
2016-02-01,3.415146,4.398451,8.029818,6.452135,3.7275007,4.0634265,3.9136975,3.3260045,3.500293,2.8869407,2.308783,5.761925,3.655679,2.4471102,4.0162225,1.982579,3.5126095,3.5049582,2.316724,3.3324027,1.5744675,3.4755895,3.97619,3.5835035,2.077182,3.3500414,5.37532,4.123481,3.0183103,3.946799,2.5505524,2.3174784,2.253901,2.6859605,2.3678148,3.5143855,2.9807968,4.227753,4.8568306,4.0575204,5.0954113,4.0686893,8.23462,6.1936016,4.603111,5.6847124,8.203389,8.145223
2016-02-02,4.4541216,5.621112,8.226791,6.735208,3.786855,4.651874,4.437292,3.6904836,3.4725876,2.5072258,2.3161886,5.1635466,3.2553816,2.5758119,3.7425456,3.1139526,3.1111023,3.0737567,3.489762,2.9243321,1.940981,2.9107518,2.9160168,3.340867,2.3342226,2.4715483,4.4447317,3.5918252,2.6584365,3.3332098,3.1980374,1.7496718,2.1918628,2.1546798,2.229665,3.8206356,3.1982913,4.320697,4.501351,3.5257301,5.1174107,3.8133333,6.9108768,4.636048,3.271438,3.717715,5.783764,6.6224365
2016-02-03,4.98287,6.5154705,7.7905354,6.8306737,3.6378841,4.899959,4.5317936,3.218655,3.1430821,2.0661395,1.7844881,4.9405565,2.5966532,2.1511648,3.627449,2.981077,2.822871,2.7958608,3.3108673,2.4364667,2.8503728,2.5615635,2.6579714,2.9237776,2.693715,2.1336708,4.176745,3.661038,2.1062393,3.1072314,2.787028,1.9006869,2.4274607,2.3628595,2.2484512,2.97569,2.9183292,3.737057,3.8203409,3.4313128,4.607426,3.9181793,5.7304378,4.3085537,3.5054257,3.8147087,5.4849415,6.1306844
2016-02-04,4.416296,5.7125683,7.3255863,6.3768554,3.5556915,4.2890635,3.8064373,3.1347702,3.1323273,2.1646528,2.3376715,4.8711233,3.1077342,2.759577,3.7442634,3.3167439,3.1342142,3.1703382,3.6724205,2.891206,3.1639392,3.2610786,3.4645786,3.1919453,3.087046,3.1929102,4.3703723,3.7699895,3.025934,3.6627138,3.3548102,2.4362261,2.898988,2.2754126,2.8652916,3.2195032,3.003547,3.4018452,4.04928,3.2995458,4.0842075,3.5776222,6.0160093,4.9720244,4.102489,4.5056233,6.5182667,6.4777975
2016-02-05,4.8275356,5.730487,8.060714,7.16931,4.0136294,4.5107927,4.5860233,3.6438506,3.5284295,3.2030146,3.2271338,6.3449335,3.9636629,3.5441573,4.099547,3.6878932,3.4646997,4.107414,3.5597553,3.6361492,3.053446,3.8682919,3.791874,4.0287685,3.3458273,3.3900137,5.814383,4.614663,3.1105192,4.0459723,3.3636327,2.8044899,3.3339195,2.8468516,3.0767446,3.9481668,3.5688503,4.5122066,4.995764,4.0808663,5.26732,4.359506,7.5384717,5.7367787,4.654193,4.6610103,6.6669674,7.230955
2016-02-06,4.1724052,5.017211,6.9526615,5.975859,3.2745543,4.0323935,3.9647818,2.9449577,2.9968026,1.9907695,2.9090886,5.133309,3.6460478,3.6273594,3.3504245,3.480213,3.041859,4.1725464,3.7303276,2.866485,4.4591036,2.9968593,3.4908233,4.078156,4.226232,2.9886065,4.5543523,3.8624856,2.932213,3.7296813,3.2442958,2.4363828,2.8586552,2.3809404,2.6918657,3.515241,3.4207594,3.7820418,4.3850436,3.1513333,4.5335865,3.594608,6.8188114,4.322891,3.2683458,3.2855783,4.9589453,6.4325294
2016-02-07,2.9269543,3.8775134,4.7448525,4.51571,2.125884,3.5121558,3.7707012,2.3626192,1.6069841,2.1254666,2.6094089,4.0285625,2.1896238,3.0050592,2.2199404,4.0702505,2.7157776,2.5233884,4.631143,1.5552002,4.2235036,1.3419924,2.0384707,2.5117924,3.7985785,1.5315737,3.6472428,2.8926888,1.4598073,1.8990157,3.790241,2.6611974,3.1417193,2.043684,3.0243154,1.6146804,3.4090087,1.3270985,1.9233257,1.8540168,1.6806595,2.5034902,5.1962967,3.7666974,2.0307443,2.2794914,4.5734415,5.1486416
2016-02-08,3.0038424,3.8769994,4.934948,4.6124573,2.9069536,3.5977614,3.874501,3.069223,2.0005364,2.6302311,2.7581456,3.871598,2.067539,3.0824697,2.907376,4.4826546,2.978717,2.5688143,4.6513934,3.0236661,3.9723058,2.7668166,2.076376,2.745426,3.6827164,2.4248862,3.29449,2.128208,1.233296,1.4688106,4.1616735,3.103576,3.7665355,3.1242898,3.848637,1.4132962,4.468134,1.4141436,1.3822957,1.6210907,1.3883939,1.6540196,5.462402,3.2955518,1.2441398,1.5902866,3.9351642,5.4373875
2016-02-09,3.138461,3.847947,5.156537,4.721138,3.0373974,3.345141,3.8144197,3.0400085,2.6802964,3.397129,2.654794,4.3399305,2.3695812,2.720459,2.406844,2.9014447,2.4824328,2.8343346,3.3291743,3.117455,3.5179853,2.177041,1.898095,2.9501522,3.3505783,1.9652157,3.5807614,2.5493262,2.0117116,1.8634,3.5283601,2.8332174,3.8049207,2.7489228,3.967544,2.3062565,3.2951021,1.8701164,1.7744045,1.4520516,1.53384,1.6646773,5.302636,2.975794,1.6280986,1.988209,3.307087,4.2952876
2016-02-10,2.9694798,4.2678685,5.3562145,4.774663,2.194955,3.630716,4.0696855,2.6039844,2.0057492,2.694743,2.832528,3.8350022,2.3441205,2.877136,2.3021574,4.086921,3.0903986,2.498107,4.3091702,2.3867824,3.0389204,2.18646,2.5938337,2.6417105,2.864836,2.2939124,3.4944055,2.6761773,1.92548,2.3079147,3.9786718,2.973873,3.4909034,2.6493604,3.8289757,1.8818339,4.5768747,1.549911,2.045802,1.711946,1.6063309,2.3250093,5.2311063,4.3925195,2.624786,3.4144442,5.4528303,5.5127926
2016-02-11,2.7990837,3.9035602,6.278815,5.1694098,2.5310047,3.680455,3.9293928,2.529939,1.7977175,2.0833795,2.9646196,4.3120084,2.67912,3.417556,2.5188622,4.148335,2.9296322,3.1643972,4.5975165,2.962,4.047886,2.7765706,2.3222222,3.12525,3.7296178,2.2717083,3.619566,2.595618,1.8820535,2.3314073,2.9713573,2.7881107,3.0061288,2.1046755,2.556192,2.484661,2.65129,2.629602,2.63633,1.9949263,2.5855753,2.0339315,5.3604274,3.6555002,1.9104922,2.5458174,4.1710253,5.057332
2016-02-12,3.3030944,4.7805476,6.231264,5.2478065,2.7263775,4.1008015,4.01331,2.8295453,2.4565,2.0812798,2.4858723,4.0271535,2.8005474,2.9134014,2.844915,3.374773,2.954595,3.023179,3.9553394,2.3389356,3.6060297,2.3372507,2.52986,3.0014365,3.326352,2.217201,3.5709262,2.9714186,2.5440104,2.824835,3.8416617,2.7247524,3.1874855,2.630119,3.5012498,3.3913183,4.3327827,2.7900817,3.3804862,2.2456856,2.6694324,2.6871254,5.0029387,4.1809287,2.5008013,2.7636566,5.20976,5.39777
2016-02-13,4.3219376,5.5099764,7.1405067,6.399352,3.4757555,4.909,4.5849953,3.6846943,3.18413,2.6535318,2.0929265,5.261459,2.7436726,2.155103,4.240304,2.9558482,3.7133,2.6670537,3.1321068,3.1308987,1.45151,3.4253707,3.6193807,3.1972497,1.8830193,3.2100377,4.6964846,3.680893,3.0481603,3.6545873,2.854187,2.3281229,2.467954,2.629131,2.5717607,3.6968138,3.422684,4.3406706,4.5635304,3.5614076,5.2006817,3.5391612,6.341283,4.218401,3.4778118,3.1982312,4.571827,5.8505025
2016-02-14,4.924491,6.097034,7.1772523,6.3143997,3.8714445,4.650702,4.3157544,3.6663156,3.4882805,2.781205,2.526291,4.7466197,3.4738793,2.834668,3.80944,3.7963138,2.7709963,3.4396937,4.191026,3.6912785,2.0827506,3.6670287,2.7350123,3.991371,2.643204,3.0721035,3.7927809,3.4736392,2.751314,3.3705235,3.5399573,2.7000055,3.3014507,2.8998086,3.0831997,3.820573,3.3747845,4.5935874,4.766387,3.8538842,5.4847946,4.0191574,6.5327563,3.756377,3.2486432,3.194911,4.8773947,5.9421835
2016-02-15,5.7428207,6.5562677,6.637781,6.2309937,4.2059903,5.165626,5.0093417,3.8395145,3.7047608,3.2348526,3.1291754,4.284808,3.9168103,3.514742,4.312888,3.7838516,3.52126,4.0499225,4.2082825,3.074515,3.000825,3.541564,2.891745,3.8160021,3.2805235,2.962854,3.5532322,3.3389645,2.914361,3.156569,4.0508413,2.4796948,3.4112911,2.61055,3.126259,4.1538644,3.5966823,4.7978525,4.605801,3.60191,5.5822105,3.6354697,5.6842923,3.931621,2.805063,2.7417772,4.863578,5.5558867
2016-02-16,6.1682734,6.8536234,5.365566,5.668519,4.5034566,5.3726416,5.067533,3.250269,3.809269,2.8778794,2.6940923,4.315954,4.311041,3.1436377,3.5834885,2.5454984,3.4706244,4.1176114,2.4607902,3.1490283,2.2140472,2.7196624,2.5289185,3.8303282,2.4601953,2.1236734,3.6963923,3.073964,2.35895,2.5148075,2.5274117,3.546624,2.4802527,3.9766886,2.352694,3.2491467,3.019496,4.3086896,3.757662,3.2500591,5.100398,3.2974207,5.364105,4.10662,2.9210696,2.6652532,4.3530846,5.0343294
2016-02-17,4.8167996,5.739403,4.7811856,4.8641605,2.6344988,4.1916037,4.2191024,1.8031323,1.5829349,1.11443,1.680846,3.6628826,1.6919188,1.9780974,2.1967852,2.3602037,2.536353,1.8525047,2.369228,2.0920923,1.9752474,2.0216596,2.0767384,1.8633661,2.243085,1.9505887,3.3055034,2.8220665,2.040026,2.0391207,3.0269802,2.7868774,2.678118,3.2315986,2.7829225,2.337486,3.6403127,2.7378714,2.4174533,2.2791429,3.078835,2.700714,4.4455914,3.3400292,2.033023,1.716551,3.3115647,4.4644732
2016-02-18,3.7176814,5.040418,5.4378743,5.096668,2.488075,4.283469,4.1121893,2.8255706,1.7926147,2.7741835,3.0165465,4.373376,1.9699942,2.899986,2.8997893,3.8329358,2.6465096,1.8973978,3.7639954,2.75634,2.5782385,2.6998172,2.279019,2.023699,2.4149766,2.4736218,3.8559768,3.0570643,1.666162,2.1121454,3.4054492,3.609741,3.461942,3.195352,3.4922366,2.336377,3.5842497,2.761262,3.0784278,2.7991855,3.5006137,3.2442467,5.7555532,3.9017825,2.651333,2.9874604,5.0782356,5.5887914
2016-02-19,5.615505,6.8489285,6.973821,6.310147,4.2597175,5.9362373,5.2485323,4.0819097,3.3718886,2.6610973,2.34287,4.809138,2.882108,2.4769266,4.1855655,3.3149462,3.4201374,2.764181,3.579157,3.049294,1.8205557,2.8861136,2.8089912,3.2843275,2.242017,2.3283482,3.8842099,3.501351,2.4143126,3.2259495,3.4529421,3.1062152,3.2491565,3.3524017,3.3933277,3.7338502,4.059736,4.6813874,4.46181,3.57258,5.6458063,3.824869,6.087225,3.6999712,2.9565692,3.1607254,4.7819805,5.931528
2016-02-20,6.8359466,7.5639796,7.2712107,6.693726,4.6423335,5.952731,5.384435,3.7016165,3.684655,2.5679855,2.351424,4.84124,3.7550693,2.6628654,3.986653,2.9946833,3.6035335,3.4832885,3.437991,3.3321857,1.7635161,2.7392044,2.735767,3.5479987,2.322834,2.0284195,4.115381,3.8164995,2.7070618,3.2818933,3.8452125,3.2914183,2.986557,4.048789,3.159306,3.92815,3.9522748,5.078365,4.8345766,4.1320004,5.9845133,4.360712,6.416247,4.8056836,3.8968165,4.264718,6.7359524,6.680385
2016-02-21,6.029849,6.54162,6.449676,5.5612607,3.7293282,4.909196,3.9081728,3.0769787,2.7813365,2.7865136,2.0070205,4.6044693,2.4426947,2.0940928,3.4203956,2.79804,2.6819298,2.40545,3.394413,2.7410095,2.5227396,2.582776,2.5648916,2.5574036,2.3650987,1.9669948,4.192127,3.390221,1.9648339,2.982314,2.9252522,1.96794,2.2656426,2.8684669,2.3103628,2.8426125,3.022069,3.627301,3.6544414,3.1757517,4.3761373,3.4759755,5.605146,4.353414,3.3381965,3.295205,5.2742224,5.7920537
2016-02-22,5.130782,6.169598,5.4127326,5.1283374,3.0548022,4.6462717,3.579932,2.9246185,2.6286821,2.4648163,1.9064183,3.9469216,2.358753,2.0350146,3.4380658,2.4280515,2.499508,2.29864,2.8086166,2.5871785,2.535637,2.6033087,2.6537588,2.1507218,2.118035,2.2233953,3.6679688,2.9714243,2.1568177,2.843889,2.524707,1.8343827,1.837605,2.504001,1.7030137,2.8593655,2.1495402,3.8588197,3.6862185,3.1256907,4.7012367,3.2329564,5.448774,4.059444,2.8475246,2.839227,4.8438196,5.2001667
2016-02-23,6.1812325,7.0519714,5.148977,5.5606465,4.0885396,5.8566813,4.998955,3.0426388,3.4326172,2.7425604,2.513231,4.359726,4.0133457,2.8099225,3.6387813,2.1364992,3.3846447,3.6450586,2.3939192,3.1956208,1.668025,2.8507233,2.6909647,2.9758785,1.7963899,2.5482848,3.675542,3.1205096,2.7010305,2.7044287,2.0173905,3.4940174,1.7183917,4.4013205,1.6733832,3.40037,2.6238317,4.5642357,4.0359507,3.7991862,5.3126974,3.6178653,5.3644276,3.7483516,2.6508539,2.523566,3.8169453,4.658459
2016-02-24,5.8494825,6.8405557,4.8862987,5.437893,4.1938167,5.3645163,5.374189,3.1176426,3.2294617,2.4326856,1.7610173,4.1779375,2.7339604,1.94921,3.8415203,2.1688359,4.2897625,2.3458931,2.6201293,3.755715,1.8458288,3.5717697,3.4377897,2.052491,1.7935882,3.4401178,3.5486507,3.262057,2.690385,3.0983977,3.30935,4.555363,3.180067,4.997906,3.4587438,2.7653275,3.8677542,3.9556332,3.807986,3.5211644,4.617921,3.4443412,4.4419703,3.0074594,2.3000834,2.8482563,3.6786635,3.6545088
2016-02-25,5.1408763,5.7489624,4.9661207,4.97127,4.0555677,4.4616537,4.404346,2.9473476,3.712244,2.6547985,2.1696205,3.900619,3.7918282,2.5757973,3.4591682,2.5026588,2.9193301,3.2851007,2.5976017,2.9924889,1.6698958,2.822897,2.2698967,2.666854,1.4599282,2.3089635,3.625022,3.272245,2.0354383,2.6121812,2.4859216,2.113631,1.5027356,3.2641826,1.7664759,3.162277,3.3878157,4.4218063,4.009689,3.458456,5.296254,3.451589,4.475658,3.638344,2.3935254,2.4945292,3.138387,3.8676825
2016-02-26,5.116447,5.79077,5.025587,4.848806,4.0715456,4.801827,4.4273114,3.5676143,3.6656127,2.4333174,2.1107051,3.557983,3.1339285,2.3396957,3.5704284,2.8283315,3.2872663,2.9541733,3.423116,2.7270782,2.1437593,2.377227,2.2880726,2.9287252,2.2456617,1.7821121,3.2799952,3.2918596,2.3050616,2.9962106,2.8018239,1.9011768,2.011152,2.8672204,2.0360296,3.7737262,2.903306,5.163129,4.619948,3.8591597,6.2887783,3.837074,4.380716,3.528861,3.0677261,2.8282719,3.5694466,4.0710053
2016-02-27,5.370231,5.4000025,5.638048,4.824318,4.281635,4.5622687,3.9670212,3.5758011,4.241284,3.3479855,3.393768,3.7533302,5.257094,4.1002874,4.0609064,3.084174,3.1871245,5.0786037,3.4514043,3.764309,3.0457585,3.3606784,3.1261992,4.961287,3.360445,2.7595475,3.5474808,3.241225,2.9223354,4.0276275,2.7342615,3.1320066,2.465642,3.366207,2.2132707,3.8206978,2.5003314,4.775212,4.693434,4.389357,5.6250906,4.396133,4.823183,4.609511,3.6884363,3.9083292,5.5208073,4.9683137
2016-02-28,6.5940847,6.781654,6.0512156,5.947514,5.42084,5.4089446,4.922633,4.004607,4.676137,3.7267056,3.4343722,4.6260076,5.918148,4.220911,4.7564974,2.056038,4.046705,5.6218123,1.8108946,4.5332937,2.6722708,3.9026387,3.2592943,5.096554,2.7701101,3.500613,3.9171753,3.4124858,3.713337,3.8561032,1.4961199,3.6319895,1.62449,4.5187383,1.5057633,4.408132,2.2459643,5.6153398,5.166964,4.7445593,6.3769693,4.0418596,5.2792053,4.184662,3.743329,3.7098837,4.883787,5.0554953
2016-02-29,7.182893,7.6108828,6.034516,6.181909,5.419573,6.482967,5.9009933,3.9533927,4.6504035,3.2416735,3.9310248,4.398276,6.3226886,5.0293922,4.8392377,2.58418,4.164595,5.872256,2.0940952,4.285587,2.3433902,3.4475484,2.720252,4.755964,2.2646067,3.4557421,3.7843707,3.4945278,3.509843,3.299035,2.549213,5.0680585,2.8901958,5.891687,3.6284633,3.9488156,4.2755604,5.39959,4.7248397,4.563057,6.2049627,4.1457486,4.478725,3.3962333,2.9885092,2.3289158,2.8640661,4.244968
2016-03-01,6.487984,7.0909095,5.4673443,5.82963,4.307916,5.458039,5.17349,3.0969262,3.721656,2.5143492,2.9608402,4.8461595,4.637247,3.494895,3.681031,2.003133,3.7674685,4.2891684,1.6780952,3.2224212,1.6327044,2.7053666,2.5451567,3.3391259,1.8547076,2.809363,4.4899483,3.5462112,2.5074933,2.21745,2.1577117,3.7992346,2.3847466,4.8990874,2.9577365,2.67293,3.6604533,3.911259,3.293148,3.6562872,4.578516,4.011075,4.4317784,4.281678,3.6999326,3.1123264,3.4302027,4.550063
2016-03-02,5.645404,6.5721045,4.1545897,4.428744,3.7409105,5.1818433,4.723309,3.0211244,3.0932565,2.415927,1.906459,3.6980276,3.0684016,2.230639,3.307486,1.8678776,3.7122421,2.7523558,2.691552,2.6780488,1.8392892,2.5986307,3.0203462,2.2580798,1.8365626,2.4031198,3.4661336,3.1367705,2.1719615,2.795374,2.773847,3.103133,2.304356,3.8579175,2.515609,2.551818,3.2737355,3.2102673,3.3125365,3.1871235,3.737784,3.2381291,4.514524,3.3761663,2.5488598,2.825369,2.8647196,3.4212308
2016-03-03,6.4673486,7.394838,5.8763075,5.864702,4.303332,5.9416213,5.447547,3.403103,3.704113,2.7730455,2.455497,4.0747867,3.797293,2.960722,4.102021,3.2911086,3.7749214,3.4868352,3.9537747,3.3608775,3.116457,2.8537226,2.7033846,3.1291268,2.771081,2.5353327,3.6390536,3.4554164,2.6241868,2.8118787,3.2031152,2.7589982,2.204085,3.7476125,2.3287706,3.3906088,3.037185,4.186707,3.9635081,3.8289058,4.7716265,3.9171789,4.308113,3.7028236,2.8153937,2.437028,3.9293535,4.470941
2016-03-04,7.2128334,7.542318,5.656806,6.175518,5.041248,6.2914457,5.8125224,3.6914485,4.0580597,3.0251238,2.772436,5.005024,4.4256144,3.1389105,4.655586,2.5801024,4.091012,4.067671,2.7628937,3.5743682,1.570894,3.2791998,2.9567654,3.5086384,1.9517288,2.7705991,4.385221,3.6578496,3.0348885,3.3221226,2.3913226,3.3095102,2.005957,4.2001185,1.7989001,3.814089,2.2756033,5.156516,4.5208054,4.409418,5.9218855,4.21701,5.1817393,4.526311,3.6897779,3.5902305,4.8576646,4.892803
2016-03-05,6.5944715,7.082667,5.1912136,5.5410757,4.8193226,5.871611,5.5250387,3.2601395,3.9378097,2.9003274,3.1545677,4.2609687,4.899154,3.7219226,4.065807,2.7504616,4.0607815,4.2426615,2.6814985,3.39257,1.3800968,2.9958448,2.6278925,3.2090142,1.7842933,2.9206512,3.7246976,2.8951273,2.4589856,2.3803892,3.0424318,4.413944,2.9922442,5.1630397,3.416704,2.913822,4.147662,4.302779,3.733099,3.5468829,5.0375624,3.2837384,4.502785,3.3623674,2.4310741,2.114203,2.7374198,4.122393
2016-03-06,5.219432,6.3282523,5.571964,5.9177294,3.3849638,4.890475,5.302587,2.759806,2.6882102,1.9773287,2.0311286,5.100005,2.161975,2.3131633,3.2915657,3.5191216,3.787179,1.965531,3.70552,2.6410928,2.3201551,2.622737,2.6944966,1.6777893,1.9743851,2.8879278,4.937132,3.5845613,2.4341102,2.2751374,3.108214,3.1643524,2.5373538,3.8266783,2.9599042,2.3471959,3.4144392,3.1483119,3.2907329,3.2347455,3.693985,3.5533507,5.5156155,5.7024565,3.402969,4.7506247,5.867292,5.5004
2016-03-07,4.9006867,6.3598394,5.239737,5.6069994,3.472524,5.4800124,5.7257957,3.0515747,3.043473,2.5061975,2.2279513,5.062198,2.33643,2.1858506,3.4495132,3.1664727,4.1831193,1.9952883,2.995884,2.5189657,1.8897634,2.2441607,3.2601533,1.8788258,1.7309837,2.4715338,5.1897693,4.1644993,2.2837622,2.5673902,2.3502257,2.2444234,1.6207396,3.2457628,1.5342214,2.7342803,2.3626993,3.907136,3.9434955,3.9859738,4.571183,4.43575,5.421067,5.6951413,3.8653743,4.9643903,5.8086944,5.111062
2016-03-08,4.435471,5.403033,4.365674,4.887206,3.7316952,4.6445503,5.1286716,2.9216306,3.4098034,2.7052257,2.4298062,3.8685434,3.1663504,2.7618568,3.3063767,2.7147572,3.6353765,3.1349912,2.9241657,2.940557,3.2968855,2.6871302,2.4985905,2.972368,3.0474145,2.428185,3.890569,3.0615525,1.866983,1.8886218,2.8891854,2.529227,2.8303604,3.1942854,2.5175986,2.5417435,2.3901734,3.5855596,3.3678794,3.3510668,4.228311,3.6244566,4.3862844,4.6510053,3.2634416,3.7911918,3.8589506,3.8408685
2016-03-09,3.5816865,4.8313413,4.204426,4.602274,2.302262,4.01571,4.6092157,2.7638838,1.9782207,1.3832091,1.514338,4.027982,1.6690795,1.9569756,2.9085016,2.7175977,3.3162355,1.9805245,2.8441556,1.9364744,3.0058901,2.2388403,2.2065368,2.1209304,3.0657642,2.2445967,3.8876877,2.769398,1.2072686,1.8776082,3.4684145,3.033704,3.4602058,2.5270293,3.3489804,1.6775823,3.5111842,2.0138228,2.2769227,2.1899052,2.2405653,2.2408092,4.3225603,4.8734837,3.2481487,4.1624355,4.6369123,4.0453286
2016-03-10,3.9516215,4.509695,4.366648,4.296453,3.1050386,3.6401985,3.9261472,3.181092,2.6066546,2.5315526,2.4030852,3.4007785,2.290121,2.3485444,3.0586045,3.0780077,3.4712622,2.2915492,3.1478608,1.9865242,2.8189812,1.8486966,2.8534214,2.183572,2.5027068,2.0448773,2.8321018,2.483955,2.0671952,2.7136798,2.441127,2.19746,1.9645352,2.53412,1.9129814,2.269006,2.3357208,2.267545,2.1079462,2.0360954,2.535498,2.4971273,3.9217749,3.3462164,1.8290743,2.856845,3.7714272,3.0132606
2016-03-11,6.3728986,6.51434,6.2842236,5.9270673,4.8670154,5.9037933,5.728959,4.1743455,4.5627646,3.4283364,2.8736696,4.684729,4.8019342,3.2657864,5.180814,2.9282362,4.507576,4.2240314,3.3498707,4.078817,1.2574077,3.8352535,3.322478,4.1325603,1.8678299,3.0060434,4.041785,3.760329,3.4066322,3.9027264,2.4954674,3.3647454,1.7617567,4.0640087,1.8059547,4.6707444,2.315098,5.585093,4.9183636,4.174788,6.313751,4.1587133,4.6379633,3.5846796,2.9249878,2.5428448,3.2089963,4.1441684
2016-03-12,7.223762,7.179113,6.918919,6.246335,5.6818986,5.8532224,5.7455783,4.6314573,4.8646946,3.8009148,3.2396905,4.158664,5.2638617,3.542964,5.024926,2.0408406,4.4222274,4.760257,1.9542736,4.2419147,1.586559,3.4743576,3.0117686,4.40251,2.0281074,2.9525976,3.6129384,3.5594974,3.2249527,3.3638701,1.8575385,3.971256,2.34348,4.8098054,2.0796292,4.726351,2.054621,5.8840847,5.17744,4.5264153,6.701868,4.6359644,4.6508307,3.789743,3.6743731,2.5562503,3.7343144,4.547256
2016-03-13,6.6759357,6.296951,6.1293006,5.62932,5.4471307,5.4909062,4.9659348,4.0917473,4.6659765,3.5314376,3.6907072,3.8230693,5.8610425,4.444034,4.474734,3.1025856,3.9522803,5.45499,3.0582259,3.628919,2.6631167,3.074284,3.1687734,4.6338153,2.9616597,2.544974,3.2712116,3.262104,3.1299675,3.457532,2.6891649,3.457676,2.192718,4.468847,2.046992,4.0580516,3.0573452,5.0636153,4.294241,4.0779595,5.8029404,3.9771888,5.1848035,3.4952328,3.2405179,2.5272338,3.4129374,4.662777
